source,target,value,count,step
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,3BwxzUwQk2s87mFzuuCaKct28DwoyqaCxN,300000,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,38YpZybc5suY1Up6amr2SbVbG9xrNchUdN,349466982,6,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,17bZnmKmLjfdgKjMv6FMw1e9nnka4HfqFw,134307,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,3B4jMJxxboFwt2rEtn6vJgGJR2B9N2y99h,400000,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,343tTaB4vRbCyVEzCGyRPHMPnVbKVeSGwD,11711200,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,3M85KzGNuPd6PjN5EsqWnJ4TeMSUQrZNyB,578800,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,1GmKQ1ML2sbyYFbQbixTxnJ8dPpxp9pdxe,7948000,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,1F7nNi64NbKb8q9jKoJyryht7wHpq5TA2p,272276,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,12YF9FRnMshzEKQxwaHSdDE1zRh3rb9SLz,32574961,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,1BSYL1YLCMQ1QoP1isdKjuh5HoJD412yVG,260000,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,31yxYQR6kMvQReeqnryEiZnNTzbQg3owyf,13774500,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,1FwwWTVmPamwqWBEf3V5S3DsXm4NDX2EF3,1270186,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,18QZXLjMnrQ3ZckP1kVJtmZAoEjC6fnfAM,1023468,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,3HLGQQ3z1x8gim2mEzRyqoQCQ64tg2WJhn,1950000,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,17Xec2CLzrP7HNkxwHtjGK6ZwSgdayBsbb,820000,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,1E3CUhJw9sZaX3X7mL6kZ3B7W1MyiPym61,3575300,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,1AWqLzFGyBLRaasCLvWFEkHwtx2coAbraT,2000000,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,31xRFcFxrpmuiVRzWSw9XV7onUnH1n6tWB,9698400,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,35z3kZuNj7Cq4TkWLM9bGZDFsoL3bpmyUL,4247400,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,15HjDgwbgcP9bfcr1Sxo9VVcXRK24NTvWF,4775753,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,3FxRb2MBXFwb4CwKn1XUwfPjGqippvMocr,8012694,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,1mKnxwS3dsWSzcAWx8wsYjsidSAjsMEkq,2000000,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,1KULNZZenn4M4pL72Zct4SNEvHVoXDZbEX,1504380,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,17PxWnk3sMzKzQCpGiYt75npoEiDFWRAdm,1058474,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,1PaQwEpdQmwJtgt1mVCB3NS8hhyuDtpYUc,9496100,2,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,1KiU87iNdgdVrogapEzhe5BoQt2RbpdbXX,150000,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,14mYYwFj3xK64AXbnNzniq4HtAZv5QCxxP,6455,1,1
3MwQfjNhTgHZHo1NzgsBWwh9sJJnSURipk,17ZMT44MC6CySKYV47fVvpyRuL5dsatMy1,285840,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,1PHHramm7aqZMSyCkPCtNBHxvYprWZRZn1,269418713,15,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,19zErELnFFvdLdWcZTfjTEFg6wi2H4DQWC,2125803,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,1Gj9P7dwJRoPWBQXKgr7UCgNKFvdEasHBw,137900,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,1KfbfAwhSScS6f1hK3QYDg9h1sWy8bTEQa,962500,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,3PyrmojQQRXRFhzpW833H5fjCyFHYxZGry,9249400,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,16NqtQcaPw9UXTo67CPxsTkcZKQpLnqtdW,1700000,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,35Dkz9jcKtYty5ems6af73eDBVZqX1g8Rb,985400,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,3FboHr2D928TuiNqdheEBo9CnrTRNJiYdj,322000,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,3GeebmLkxBHZy2PCRbTxEhCzuGaTGX7gEt,1490000,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,3MLgL5Xdj9WgMYy8UHCvz2dTyhnaPMbuFk,3206002,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,1Pryfw3u5g214begBb7Y4MR4AfLrs6jYc,5960000,1,1
1HzgazEsqjqzrN44CquN6QLuYMdm6uLvGi,3NTpETP5yBUFYWeZMX1W9QE1YVrfGhYHQo,1510435,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,3EVo3gUUv1enK9quJfNyQBE6NYgcp3xEGH,10000,1,1
