source,target,value,count,step
other0,1K82PbpnTH7wg7M2mzzYKnk15QtKXdA5XM,150000,1,1
other0,19PxChDMxydV9bTgFvPHaJQuE63bcqtFfA,6000000,1,1
other0,1Lets1xxxx1use1xxxxxxxxxxxy2EaMkJ,547,1,1
other0,3HqyEqS79hBoL7s3R8uZMQLq5JeEQ7ZDNe,1076565,1,1
3PyrmojQQRXRFhzpW833H5fjCyFHYxZGry,bc1qu0mh5qavhrfyhr7jymfhj795uq4u2sv5009aq9,1217668815,1,1
other0,31yMGm3wFbBLdNUJUMu1FFB2tiwPNy162e,4925461,1,1
other0,39K1ptkoH7AN5hirMT9YC8oYMAXHG95s3y,49608524,1,1
other0,3HzzsUCodZMezMkj1CdSBCj1fG96aVLVrr,1043293731,1,1
other0,1F2Q38kLEeEKGZZiMJJggYKhyCiQF6B35Z,140000000,1,1
other0,193DGrWYddmzY2oVaMPfvfRj4pypF1KRc6,101500000,2,1
other0,other1,166557822,33,1
other0,3A97h5646DEEdPmfpiHH1wXiETyi7yxXDF,99634040,1,1
other0,bc1qanegsug9jg2e5nj4zf2tl4q2z92l7qqt0aqzqm,290322352,1,1
1Pryfw3u5g214begBb7Y4MR4AfLrs6jYc,34KsW5mwAxr7zYznfFZwbap8ru4jCyrAPu,5000000000,1,1
1Pryfw3u5g214begBb7Y4MR4AfLrs6jYc,1MUvNnwqhxEDDbtcYonNvgDgqkXvQToggL,33542588,1,1
1Pryfw3u5g214begBb7Y4MR4AfLrs6jYc,other1,35522078,14,1
other0,3QHiRtG9q3XZ3RG8nyy7DgMYk5V2NVoq1S,1689726922,1,1
other0,other1,12440040,9,1
other0,12qA97T8hsDgvVoRCXGZifd9PCraqvd2DW,38742753,6,1
other0,1AKqXPS3cCxrD3MTqmT7ZczZisMrjBaCnB,18847479,1,1
other0,1ECK5CDFcgdhmmnigiyUSho95XoSfzgL3G,8277105,1,1
other0,other1,2332770,5,1
33FACi9w7wvruuWKjXNbYw7pRnvPzc121b,3DSe7pgSWFKiJKBqc4SonkXBoRgBppCNPi,287130355273,8,1
33FACi9w7wvruuWKjXNbYw7pRnvPzc121b,3LoeuEvZnjvw1MqhbgHNyruFUx61UgFQw4,3595000000,2,1
33FACi9w7wvruuWKjXNbYw7pRnvPzc121b,17h56WVX2SEHfBSuqTeAZNYwWHcDc9gW4m,2400000000,1,1
33FACi9w7wvruuWKjXNbYw7pRnvPzc121b,other1,11439691057,37,1
other0,bc1q4s637yj7frcnzwwxal8wmncrm082aef0gfmrfv8dqxdmxaeu4suqpkjcsk,563818,1,1
other0,3LmNihu347Vezodb8mH59RxY3bs8GH96sf,771509,1,1
other0,1EBcA51qSwodtApXbtxxWGTEEdDXfxSgb9,876000000,6,1
other0,3EDNWcHTeHAtiTetCGrjFMXbB5UZjpj7YV,123000000,1,1
other0,bc1q3lqdsgk076s25u5zpgkezn5e99n2e974uupf6l,46766127,1,1
other0,other1,27636773,31,1
other0,15W8fDAiGPSkjqk5LB7KBpCJBqsb2irygX,501182,2,1
other0,bc1qpqxhyl0ukatzzkyxmke8zdsl4eqwd57kc3fc0z,10000,1,1
3E2adcep2NRRpriLnWn1AvW3AHKqBx2mMr,1FH7bX2vpso1w4Szjpjgka5bDqytepM5G4,100000000,1,1
3E2adcep2NRRpriLnWn1AvW3AHKqBx2mMr,bc1qykv7auemal2lxd4try2ptv6tjwzhx8g6ewfaa5,61521972,1,1
3E2adcep2NRRpriLnWn1AvW3AHKqBx2mMr,38Ljjynt9rPGziLcqP6QmYc2s6ZXiT96n8,40295983,1,1
3E2adcep2NRRpriLnWn1AvW3AHKqBx2mMr,other1,185300148,34,1
other0,bc1qn8v28r57vesva3svmfxesmah7jtwkzz5d6tkpg,2178765,1,1
other0,15TK2JKCaBNQAsfnCp4oURrbuFdzwmaigR,19270,1,1
other0,12qZLZ5RFDPEgPSJ8g4wXWw5sAfKand7ZF,80000,8,1
other0,1pvoQaTcsdHiFnhJELGaqj5HFv9jju3R9,70000,7,1
other0,18p79KQwt2RwcMorggepKBhLZj2dZ6zreZ,60000,6,1
other0,other1,100000,10,1
other0,1pvoQaTcsdHiFnhJELGaqj5HFv9jju3R9,180000,18,1
other0,12qZLZ5RFDPEgPSJ8g4wXWw5sAfKand7ZF,90000,9,1
other0,13BcqZSphuSWbSTGR8h991NrRj7QQ5hCVf,20000,2,1
other0,other1,50000,5,1
other0,1PaJsPD1a8cWGuAwaSU28tNqfNsAhvm1f1,11000,1,1
other0,1PuhNrfCsWgVko7L1oT1XsE9Mk9ZRF3ejq,2659705,1,1
other0,34Gh1c7kFEEZz5a5d3JEGZ7PtFGiMVVnFW,203568656,1,1
other0,bc1qx65xcxz6dfsge2g4eaerercslh83y66wrpm79r,18473904,2,1
other0,3ESvw7Zf8X8PCmMG49tEif5xcWyBiLVDf3,64241,1,1
other0,3QznT8E3jtRNsHfr8sJsBRgVMWoqrFPAqG,300000000,1,1
other0,3EhVJVqHT7M7gFLAYEyEfe8db94KxrLGiH,7131184,2,1
other0,3NJS1keH27vhL1yjyxbdktX5kEtCddpjf4,4687799,1,1
other0,other1,6881070,9,1
other0,bc1qkl5v9f7scg53lvv9p8hd0ut5am34gven67p6cy,4861073,1,1
other0,bc1qfw7f6q684h0y70g0fmrcxqghf90y3jsue3myf9,3508602,1,1
other0,bc1qr4rsm8a40c66tlvsqd5qg74cvrqm9uzhs8fetk,507862,1,1
other0,other1,3656421,16,1
other0,3JMjHDTJjKPnrvS7DycPAgYcA6HrHRk8UG,2540000000,4,1
