source,target,value,count,step
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,36xMfYSkT3P4poJeijtrPY5CMgbhd7mS5T,1899894374,1,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,33hpC7weArpBDXdPtBqTV5Z9a2D51bSm8X,179980462,1,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,other4,231298900,48,4
1FoWyxwPXuj4C6abqwhjDWdz6D4PZgYRjA,1Dt7xB6qpbp9ynWf1ssqcmNwMdi7WuUHQh,910825,2,4
1FoWyxwPXuj4C6abqwhjDWdz6D4PZgYRjA,18QKoo5deYMX77CkbdbANJNJueHH3huACW,623624,1,4
1FoWyxwPXuj4C6abqwhjDWdz6D4PZgYRjA,14EnmNk8d2WptT63zqquHFRiS71EZ27nSq,530056,1,4
1FoWyxwPXuj4C6abqwhjDWdz6D4PZgYRjA,other4,3939617,10,4
other3,1HckjUpRGcrrRAtFaaCAUaGjsPx9oYmLaZ,15233415,36,4
114uXhNXD53C7UrCgZyrawb1YxjLvSdSoW,1HckjUpRGcrrRAtFaaCAUaGjsPx9oYmLaZ,1847441,4,4
114uXhNXD53C7UrCgZyrawb1YxjLvSdSoW,18UcY9Q6U5xQsctdzvR8zmNXeBPNj5oiwu,113376,1,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,1HxyqSPButfaAmutafsMkZYfwXYt5y9MG2,29999999,1,4
other3,other4,59617009,20,4
other3,3CTP2wMYbqBwcGozEA2GQkq1GAb7Wx1q97,119960000,1,4
other3,3KwQBMBxkAPMKxb1UgpaWXvA4e8rqEYxZo,1781896,1,4
3DBSyC4G3BD1tJCHf4TvY6hDsU4zKWoDXu,1HckjUpRGcrrRAtFaaCAUaGjsPx9oYmLaZ,2903484,7,4
3DBSyC4G3BD1tJCHf4TvY6hDsU4zKWoDXu,3PudojS2wyj8CarLhaRg4SJC2tHSGXCsWv,2667539,1,4
3DBSyC4G3BD1tJCHf4TvY6hDsU4zKWoDXu,34JsUePXeCKAhwau38bWqX7ZzbdiXzpD8D,2421131,1,4
3DBSyC4G3BD1tJCHf4TvY6hDsU4zKWoDXu,other4,1968586,1,4
other3,345cX5W8tbx7Wae1LspnrdGN8DS8jmBLAG,1059493,1,4
other3,32Qm1MSJhrMj5AhrvFaV5UsbUhFxRwTB4c,399900000,1,4
other3,1PVprcqdcRPmYETCXNSTj3jketH4oK7csk,3150074,1,4
other3,other4,1277613,2,4
other3,32K6WzhgdTRm781q9t1DqppR5KXmN3mVY6,500000000,5,4
other3,15oAg7pzuKV8PfazJ8ypn7qpNyMgdFuqov,100000000,1,4
other3,37UimE7zGZ4kEvuq3SesEaxTjB3DLNhdYj,100000000,1,4
other3,3DLVesr9yVYy2jLum4T732xUEvs9AVqzuc,6474522,1,4
other3,37om6SAK5w3G2e7uzMD1j2TDwU7p546Zz1,5604365,1,4
other3,other4,942005,1,4
other3,3DsDTdY92rYFTft3PxCdJMXvjJYsznJoKo,6121406,1,4
other3,39YfgbBzTDtYWDGFDXpiKdfkccNBWHhmUb,100600,1,4
1ESEvj1EaN791eUCERgYsM1AqJinWTRcqd,39JQHvKaKFGZpH7eeP2gJmRH6BxHvtafib,3501589,1,4
1ESEvj1EaN791eUCERgYsM1AqJinWTRcqd,3NNJuoZHevjs8hYj54ZvC22RcVhXmBy15A,1079065,1,4
32C7m8WWR7umC2WCDHhFoDYw5mYf9oo5zT,16h4Z4HHDNPHGukJrXfDoFmshaogp5Fsv8,1549814494,2,4
other3,3KSwLLXD3bbhiRRTprQzF4a7NuY4JQHnJm,787340,1,4
other3,3PVRM8X6t1oAKETzR3w2jE2bcc4992EdpQ,309753,1,4
other3,1ABp1jGsXHEMvbZ8FJML3qyNaasB2un57C,440000,1,4
other3,39VQaYy8cofMsoefmvoXk8fZrj5PiUVZKH,2669953,1,4
other3,3P7sZEU2mbYjjG1VJDpGHw8GyoxKJRa6HA,256360,1,4
other3,3E3aGm1SiqCJuftQzqwmEsAsQTGWAMiPGo,8799573,1,4
other3,32KFgckHnPMio3CybKzfKRECzjQ1uPyYgR,8709222,1,4
other3,other4,4293780,6,4
other3,1JCVQJimvvDDuxwS7hjCvWaPukEjUWuUT7,1853954,1,4
other3,33B5Tkbc7Sn7oTTXGnHqEj69fSPNnqygrE,1410417,1,4
other3,3FZbF3465FTJjjjoT2ceF9d4StxMxwdTD3,314660,1,4
other3,3LyrtA1Ko1bJRRAR3uSSeKkcDskgbDdkah,1316098459,4,4
other3,bc1qyy30guv6m5ez7ntj0ayr08u23w3k5s8vg3elmxdzlh8a3xskupyqn2lp5w,5890948848,2,4
other3,3PdKaWwshFBWg6vAauToecqEAFtsuzyxGV,82282454105,19,4
other3,36BruGMJkQRFjpPKVnYVpjzkaGx1wodioX,13798595356,4,4
other3,1JtzDQqYTaHznKCH7Ku42LDDkpRPTBRvRq,298600000,1,4
other3,other4,100220814,9,4
other3,bc1q926pgy6v9l9fqck759js2k557fxn8xxpj8rz070m70c0q5g8nqcqx70wjp,133828346,1,4
other3,38AFuDb7gtnZ7nJeKtgwRYnXopkzptFaQJ,21511527,19,4
other3,31xXuDo7iZaUa2UVaU9uE9xd8vMbc8cCQt,1063224,1,4
other3,other4,1032482,1,4
other3,1PKY7Z2z31NASdGwH1feb3fTDduxEuAjcz,1440288,1,4
other3,38PkDDjJUtMs5YwKJ8b4BeQ9EoBhPjGBk1,3925624,1,4
3LyrtA1Ko1bJRRAR3uSSeKkcDskgbDdkah,39WQqCosC8ZD4S9XBPHRnnRUeVRvNctnnm,115000000000,2,4
3LyrtA1Ko1bJRRAR3uSSeKkcDskgbDdkah,3Ni553r5KhK6VzNWBusEAgZBAzFGbpVeY9,200106481,1,4
3LyrtA1Ko1bJRRAR3uSSeKkcDskgbDdkah,32xdyU4LAD51J7DLstwDnhQwX8BKWS2DR4,14200000,1,4
3LyrtA1Ko1bJRRAR3uSSeKkcDskgbDdkah,other4,39154161,23,4
other3,39H1bAjRinsavmKURJaXkhJk3ngovhTfv5,200000000,1,4
other3,3PvMjFKusMtD1UadA9qV54Ehw4LZTpuEwX,1313333,1,4
other3,1HhvbDGiJgu7noHmFcghUZFK8pZfWgbDrB,468190,1,4
other3,other4,745476,3,4
3MjgzNte9XH9NCgnoT8nFDusuNoALsJPHL,bc1qmtxl8ddh4duzvffs69et7ktr4k8v6pm3hzqf03ggnfr8c4zqdpsq79hq6g,17500000000,10,4
3MjgzNte9XH9NCgnoT8nFDusuNoALsJPHL,1D4autmLGDAzXP4HGuKBDjSahnyabWF1ER,303100000,1,4
3MjgzNte9XH9NCgnoT8nFDusuNoALsJPHL,1MAuu297HnLfnCpU3pZJFiLT8HryK3MwLV,256227436,1,4
3MjgzNte9XH9NCgnoT8nFDusuNoALsJPHL,other4,477546373,32,4
bc1qvx4ara9g7jfcucz7s3k43wk6hma363l0e54vdd,3K5hL9ww8uGEArV3babxRiHQAC2JYrRVKC,2485110000,1,4
bc1qvx4ara9g7jfcucz7s3k43wk6hma363l0e54vdd,3K9zH1NA8fYfUpVsMszHQxtWRx6QmtCmeV,28081000,1,4
bc1qvx4ara9g7jfcucz7s3k43wk6hma363l0e54vdd,3HTkQBfAM3DXqb22TY31Wv2hu8t5WQK6wA,16015792,1,4
bc1qvx4ara9g7jfcucz7s3k43wk6hma363l0e54vdd,other4,48910554,22,4
other3,bc1qncfx3tmg5tv56qyl38ww5s9v6kdhlljlz9lee36mrj0q877xpkfslqv9z2,638443,1,4
other3,32B1h1om9CMT8tTVb7fy8xCYi8f5L4yJxx,6194351655,3,4
other3,3Bmk4VG6x5XVa1Mz5HoSaRw5H5xLUxxsAa,6061889941,3,4
other3,32kwPPBjP7fefwA2r5uqN6Rus4sGjcga2p,4115658925,2,4
other3,other4,31362942387,40,4
other3,3QTUxAKmHqLAkvAjSvPxYoi5yUVRPQm2Cx,275000000,4,4
other3,31n7Q4JQLL8xHmsna2yy1AS3JPe3KKpkTd,245000000,3,4
other3,bc1q6pgnptgvvxvc6kznecysfe2avfjf5z2z9zzj06,2430342,1,4
other3,other4,4051324,17,4
other3,1DVCqvdHW6ufJvbKFvNMkNPypWbp84mQqM,3598710,1,4
other3,3CpF76ZWeaRmprprX2MoZQoNCYc6mXxspB,300649,1,4
other3,3EbHu3U7fT7c2q9FjoVtYa4BPgjqG95wpp,135451,1,4
bc1qwr43zsa4lplz2nqanyhq0p7qjxe6gv8rm3wyd3ljuhq5r6hjs7zsdyencf,bc1qaz39ya2tv43jrsy048yq0pdj3mxa6yumq4xmt4,18306757500,2,4
bc1qwr43zsa4lplz2nqanyhq0p7qjxe6gv8rm3wyd3ljuhq5r6hjs7zsdyencf,bc1q0s0d65zysm5dx23hf86ctrmcvkr05qxyx5jhu0qnfs4jlm5ymksq7d66tg,2000000000,1,4
bc1qwr43zsa4lplz2nqanyhq0p7qjxe6gv8rm3wyd3ljuhq5r6hjs7zsdyencf,bc1q3ywwnhcafcmjps6qus6fqnl87dfxmj95sfkhr2z3zzgfzes03prqx6hdfl,2000000000,1,4
bc1qwr43zsa4lplz2nqanyhq0p7qjxe6gv8rm3wyd3ljuhq5r6hjs7zsdyencf,other4,5448002754,36,4
other3,3BPwKvhNwzU4wcnam89birnLRkRzKFUEMs,149960000,1,4
other3,388hsabFsxS3okFcKcS8LZrr39iiU6mxke,143405500,23,4
other3,3LDFZ8wxYNx3nE887zJphx6Qa9ZNnxtiGw,101418500,14,4
other3,other4,126100989,11,4
other3,3PdKaWwshFBWg6vAauToecqEAFtsuzyxGV,53606204770,12,4
other3,345j2JWoSaDTwDAB14quFHjovgmkY8mFRh,3410000000,1,4
other3,3KbDzhb8B5pUU7Wk1y26J8D4cxYLmxJsca,3140000000,1,4
other3,other4,15223871,7,4
other3,19rVoE1uLgTmWhynbq7J4Y3yM8mxPU7L5E,1800000000,1,4
other3,19RuWhdXUruJECvdaiYVcHdtqT19Ue3Hin,553570134,1,4
other3,1D6aCqFDrFpGcFMUrvcJYf7A8Np8bMqFJu,521890303,1,4
other3,other4,3053393946,40,4
other3,38nR1Z8YchBfuReXW5iSJVfjy926xFaD83,99950000,1,4
other3,31n7Q4JQLL8xHmsna2yy1AS3JPe3KKpkTd,80000000,1,4
other3,16WdjerLH2eUxkM1QPuJXXFNMzMgCv1zWz,7985573,1,4
other3,other4,2809656,8,4
other3,1H6VzT49swm75NGiskQZmpdFzXbiTUcQej,22698576,1,4
other3,1PoyVxoazpAVWkaKmnqN2o2xdKkuVcuFM1,9937609,1,4
other3,1DEXAwUzbF9m5v7Yx53qmA8o2zv5mqoPSx,8473633,1,4
other3,other4,2819673,3,4
other3,bc1q4c8n5t00jmj8temxdgcc3t32nkg2wjwz24lywv,5801906694,7,4
other3,328DUs3pct2NSMbCK9n6ZdxX9XkeWGcj4F,927366,1,4
other3,3D4QBpmGhojP3DpDRNtPMhUAAhyheaegCr,669000,1,4
other3,other4,981818,8,4
other3,1F2ETCfuj9wdXLK1U6NCQBQEzUeQ65np2g,800000000,1,4
other3,1HFGiMJwrofzsXtR9sMzNRAyC6hYMCqSt,10677768112,1,4
other3,1PgqG3pTxXC5KiHoDFiYy9fmdwJw18sSLx,10163801610,1,4
other3,1LRVMS3U9v6nywmLYgjBBni8zCLmiv8tky,9496556359,1,4
other3,other4,70770686157,43,4
other3,bc1qq9t6zkren7qp5zaal4qg8899fcetrrwuz6aek8,855185814,1,4
other3,bc1q2v80plhux039czeu2tdzgn6nds5nyha3rvywpk,10000,1,4
other3,1GYwZmT32tBdnf6YKB7fZHiXR5dwdCiw8x,886782,1,4
other3,34xi4ihyoKQAzVeg5MuSq6Yn3E47QCt5bw,67105,1,4
other3,12ajUW2Y6nMyKrMgtP2eWQuBccZtgLq4J2,387238,1,4
37biYvTEcBVMoR1NGkPTGvHUuLTrzcLpiv,bc1qaytxrcluae4xzfve4v4d4xv3vzykczka4esjpmh3x467h876a0yq0da8mj,3010000000,4,4
37biYvTEcBVMoR1NGkPTGvHUuLTrzcLpiv,1Gx6ENnoF3uP3eVrWTFofgzQKjkTmaXM5z,1710000000,3,4
37biYvTEcBVMoR1NGkPTGvHUuLTrzcLpiv,3FNZoRH1L1KFVaDHARyxws18GvqxNG5a3Z,1286000000,2,4
37biYvTEcBVMoR1NGkPTGvHUuLTrzcLpiv,other4,147972360,41,4
other3,34shhdskryHevfsUPJANycbvrUti5FQq3c,559960000,1,4
other3,1DtkXVPHFgFXypZ6g1Q2fdJqFSQu3ZtAwY,350472498,1,4
other3,13R38qg634YkmaDup2t6eUS1S9u7Ci7sVw,299083523,1,4
other3,other4,180496905,42,4
other3,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,6027202967,3,4
other3,3Eb1Fdd7986PRfSSYzQqpwqKcjtncszd6U,5769910316,3,4
other3,3EZxhwC1b61dx8BBbnaMum4zFWpRzUbRbX,4083243561,2,4
other3,other4,36799154297,41,4
other3,3QPDNaj3PPTMDtdanCRpbcSM7SrRNUKus1,819375051,1,4
other3,1PBFFH58goRfkrXEEzUCKpxLwavwAG68K4,100000000,1,4
other3,36f6ubHt1XJwQukritZx6hDWUeZu2GJB94,1068613,1,4
other3,other4,1860000,2,4
other3,112MhqfMgNuwgbpFc7t7T97n1kE38TVMrc,1059960000,1,4
other3,3Q1thicMnzH4y355Rw4uAnwWm1U6wZq2rj,200000000,1,4
other3,1F9J3zhmdFZbayUccAKWKEkCbRxFRtXRP3,199960000,1,4
other3,other4,352980560,39,4
other3,3Eb1Fdd7986PRfSSYzQqpwqKcjtncszd6U,1892178923,1,4
other3,36kHbSxeN5EFAwJ26WR61B4eAkwt2cQUeJ,1891100074,1,4
other3,32B1h1om9CMT8tTVb7fy8xCYi8f5L4yJxx,1889960190,1,4
other3,other4,200078926,2,4
1JL4pucSCKRUHcQXwVPTQdKTj1PaJRP6bN,18S9rGj69Nz3o5GGM3rSUuWRH78Km1Y7dN,7916528261,8,4
other3,31n7Q4JQLL8xHmsna2yy1AS3JPe3KKpkTd,80000000,1,4
other3,31n7Q4JQLL8xHmsna2yy1AS3JPe3KKpkTd,560000000,7,4
other3,3M9HrX3T9VGK99eLkLUwaNJQqp5vuWr3Do,9493000,1,4
other3,33NYPETc7vfzCG58vr26D16o9qa74Swf2S,1714864,1,4
other3,other4,1332035,7,4
other3,bc1qy2qh298csrguuh9vtdz2tfwehxsjug4g6q36dt,654529,1,4
other3,3EiEN1JJCudBgAwL7c6ajqnPzx9LrK1VT6,487532577,1,4
other3,3BVqMuiZpVJJsNyJXiaMMX4vy3PvQKte7M,200000000,1,4
other3,bc1qxy08zpvhwggllu5tj7e0y6qw9z3kjmk5gglmjn,4947290,1,4
other3,other4,10252389,10,4
other3,1FG3gko5D8JZr1ektaPjDSvdqjsdDbWd3F,30490000,1,4
other3,33kL3jT5f7Gx5kPkc23zovyCFnqCLGUKv2,21256500,1,4
other3,3Cc61nqhD83e72viYjptSNtDLvh6woSnqs,13222019,1,4
other3,other4,39515640,39,4
other3,1BvXQCpUC4NADf9oWvnQqedzx7TnY21dot,255370013,1,4
other3,37VfEk57D3VFvEv2SYC43mZCB9EofWQiMX,28617998,3,4
other3,3Fi38MABN8A7DQsfaW8HCyVeRwt4einrnY,20000000,2,4
other3,other4,103475994,24,4
other3,35u25FUfYG28nJfhLhiJ4Qf6L2L1Ha2JHP,1382030,1,4
other3,3EsPEGu2QcHn7eAZWcHuuMw2jZNiUcQZGF,975054,1,4
other3,bc1qxez3x5vatlcpjj2k598857rgr97jfpk2pwv0a9,965535,1,4
other3,other4,1297724,4,4
other3,3M92sq9ssFaNbEwF47uteVKJsbw125juS7,137399631,6,4
other3,1PnNExA2HutecKpdUvZ84eyTFtNrXV5jxp,13694576,1,4
other3,other4,31404264,8,4
other3,3C1qrC4HFv8fKhAKR3MCfT3XAFppmGFjg1,232248,1,4
other3,3B8jSV7sPQmZW7WJWkZzVRmGB8kWrGYpKK,10800000000,3,4
other3,3G27ALF65FHYSrUviDdAgMxFDT8ZB2pC7y,5500000000,1,4
other3,3Ligw4gDet5ncwBjGwFZz38m5KmxCuDkhR,4942015506,1,4
other3,other4,13315321062,32,4
other3,14iBYzKpEPQKFLPkNYixLK8GMUpMneSmq5,2653388,1,4
other3,1JRvqNhvH2dtYYAykgqytN5r7dpNxF6YCQ,220412,1,4
other3,3L6ZxUvv73igAdcSxLJ8j22jHo269WLwPj,712413,1,4
other3,bc1qwxqxd25yk2dtw2ml04vxj9atq3huv4rdytf6vt,111770259,3,4
other3,19MEE459z6b77WYR6zkFyJ3tDjxFfW5jTg,5405229,1,4
other3,157uh2z2hZa7kdaRDDYB588uMGUrXHng6C,1712802,1,4
other3,other4,6954524,8,4
other3,bc1qx65xcxz6dfsge2g4eaerercslh83y66wrpm79r,9163489,1,4
other3,3BigjYVAhfWsySJsZuHQBLuFY3aQbb5Yqd,699960000,1,4
other3,bc1qk8ty3k0d5ce9av4wm9kx67epyu6jtkrmzll0st,379449771,1,4
other3,bc1qcr6nyjxafuhfthh9w5trmtwyds4xmgmtj86c0m,341862891,1,4
other3,other4,655261681,26,4
other3,3PQt3JUyZQzbCzLDzP6G5oUW1h3Zb8ifPo,268772749,1,4
other3,3E3r6FMwXFpXQtFSR4CbgaWQ4tMS79Lp3J,1633729,1,4
other3,1FnbpXxy7jqQ4nzKN1xvH3fLEZUTjL8rpM,168202,1,4
other3,bc1q3y7rvc7az7prugyjrtqt8gp65vpc3df6vw7y88,63513222,1,4
other3,38C3ffdiCQhNgzuvpCFi2sN1EMxKj51SN8,25000000,1,4
other3,1G6gHFaRJokemEg19uv4xyKjtcnFTBMKYG,6771500,1,4
other3,other4,7626219,7,4
other3,3KZE1ZYA1sJweV6HmapvVVQ8JDCadnoSu3,9075168,1,4
other3,3JRu4iPfEYkwNkMHNuYX4oofJjeTf89d7u,1096174,1,4
other3,39qXQ9YhyM4HHJVKe3Hok5DnYxPoETeeUd,113218,1,4
other3,36TUvJeMadMPKzLX51u2mtYUBqhW4JtnW7,187654,1,4
other3,3PXhnpZHxHSfXQ1vbfzySGsg2ktj5Soi2j,9018517,1,4
other3,35pSuJXjPDoKuKn9GcTh8d71v1djJjbsDc,743950000,1,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,other4,79696617,17,4
other3,3Pjsd6DHPtaU9pVfBFa1Ti8ndDdLCy5rWX,782527230,1,4
other3,33pjeDER2wehJgqNzKAdfEFtFJc5MBX8JQ,758336793,1,4
other3,36xemj7ctFEERVvyJhn39TETFQLCUcmyVf,709123374,1,4
other3,other4,6142683304,38,4
other3,3Dq8Mbu3Cj8TztuVqcK28NpDE2tvhWdgaV,220309,1,4
other3,3DJm4LggE9sQAkkBQLZiLRxeGhffXTsTTX,3898595337,2,4
other3,3Jp2shq65mV2xFL7P5jU1JUF2vp32jjZFf,2007497265,1,4
other3,1H8CsdoX3LGJgdreJch1yt9XssamHjjWWm,21866800,1,4
other3,other4,810000,1,4
other3,3DVcGy2ZQYHgnejkEkYypo6sJZyPzLQTy5,2400000000,4,4
other3,1MTvLbPs9MyxXYtz4xHepF4b3JaHRLcEPa,101680000,1,4
other3,32e44SMKnhJDxJ2qLdBTmvt73bzvQTHSdz,46217345,1,4
other3,other4,18941527,2,4
other3,33EJUMuvyru4uipYW5p5KW8E7pKDaZuw4d,4875623,1,4
other3,135AbhD8RE73T5eycpkaVGaTvzquMMkX9A,531035,1,4
other3,3H7QFdXj882i24PAPrSv9oMjojFYdEB3fa,200255564,1,4
other3,3JokdRJUQhEyb5N57yLqX1Qc2YPce6MmMq,120334851,1,4
other3,36zCd8ti9uxQ3z8wYfpyRRBKv4YJ5SHstu,73809174,1,4
other3,other4,50230752,8,4
31rDzhNkQKDdFJs7R1T5ALwNzzdzxPRLLY,3E7M6n9A2skrZCzpEFcXuBynUZseAkJmGX,100000000,1,4
other3,36wWz4QMYA8fsefG72jWtzyW2Di1QYsWfJ,14458369,6,4
other3,bc1qternwrhdcfkavlpgtk8tnwpa7xzkfflj7hvs3l,7550379,1,4
other3,3FRcyJsWgPgBxSJu2uURnP5mqxcYQsAnYL,3150000,1,4
other3,other4,2461610,5,4
other3,bc1qyy30guv6m5ez7ntj0ayr08u23w3k5s8vg3elmxdzlh8a3xskupyqn2lp5w,1267168387,7,4
other3,bc1q866sv2stppgtywjejsjj3xsfrsm5e2f5zqwsx9z0qcx9k34f0xlqaslnwr,467201000,1,4
other3,3QQLfnMZjqwyUaiPi6v1acKYhNMXj1Fo2d,28788500,1,4
other3,other4,7943103,4,4
other3,3DSe7pgSWFKiJKBqc4SonkXBoRgBppCNPi,255249419746,7,4
other3,1AynRWwpCcVpm6Ye8xJ8mXRAJ3Qpx3yQuw,3000000000,1,4
other3,1EjRZnZ6VMEPypgjxEDP4DnCULPKLfxzGN,2000000000,1,4
other3,other4,5341102215,33,4
other3,3JVb7oCBLTUoJeC7hnhG7Rz4gXCeFAR7Zx,983102137,1,4
other3,32vJC7Bz2CmWPAXDBCHvNNUzKQ2GdQPBSv,375666362,1,4
other3,bc1q2vh3kce9vtqtnxvemjzh89lpd69ugkpug835u6,315722698,1,4
other3,other4,296104006,25,4
3LVrfqdyfaaWfhU1t3aEQkFxeVjtZZ7Puq,3AxqpXzJYMzJg3UxxtHa5zn2VSGtVrUYNV,3741570789,1,4
other3,1GdnimJbdyNWyQ5e7VMpwnuFaz1BbcVkfh,4743048871,1,4
other3,3LF3ZzrEWFb8g7Gm2q7HyzSUvRvt1CJaB4,1460000000,1,4
other3,3H1mJpVcqCeKbxi2B6Szkrxh1c7vknAJZP,342647160,1,4
other3,other4,119511175,18,4
other4,bc1qlt2j22tql0pd88s3hs774gj60c93c2lzwnz4qn,105125,1,5
other4,other5,169692,1,5
other4,1ModAVtd72st5N5pnxtAbbaiZeatcgdssb,1600000000,1,5
other4,other5,2314656451,26,5
other4,other5,15218172,3,5
other4,other5,417287,1,5
other4,1HeXervKb7uqDxSopcVT5m3LKogZjHWaZW,11033576405,1,5
other4,other5,145683540,24,5
other4,other5,20873708,4,5
other4,other5,25786226,26,5
other4,other5,175532,1,5
other4,other5,170000,2,5
other4,1HckjUpRGcrrRAtFaaCAUaGjsPx9oYmLaZ,838981,2,5
